../data/UNKNOWN,output06000,27847.2900391,27877.8076172,27893.0664062,27908.3251953,1.04405240401,1.5078698913,0.604293305708,2.46805186313
../data/UNKNOWN,output31000,25299.0722656,28335.5712891,28778.0761719,30929.5654297,0.515141000606,0.632465642181,0.506808958731,0.597573644365
../data/UNKNOWN,output10000,26168.8232422,30364.9902344,30380.2490234,30410.7666016,0.494206679313,0.695612148191,0.698514565067,0.50683521828
../data/UNKNOWN,output26000,26168.8232422,28182.9833984,28457.6416016,31112.6708984,0.470832393477,0.49672010276,0.479866736235,0.501854353182
../data/UNKNOWN,output09000,26443.4814453,28335.5712891,28442.3828125,28518.6767578,0.311266746796,0.342150876241,0.320525165029,0.34071811244
../data/UNKNOWN,output22000,27099.609375,27130.1269531,27160.6445312,27862.5488281,0.973479645122,0.562702718649,0.405893663575,0.482361231621
../data/UNKNOWN,output24000,26748.6572266,28472.9003906,28503.4179688,28533.9355469,0.467848767491,0.619495503815,0.721089032731,0.438888962244
../data/UNKNOWN,output08000,26626.5869141,26641.8457031,26657.1044922,26687.6220703,1.11093475006,1.55650312545,1.03888057079,0.862034342601
../data/UNKNOWN,output28000,27481.0791016,27709.9609375,28518.6767578,29891.9677734,0.571339231829,0.407782916128,0.495643441777,0.443635323775
../data/UNKNOWN,output07000,30303.9550781,30334.4726562,30349.7314453,30364.9902344,0.987272916719,1.89535028622,1.41712851251,1.02451908293
