EMPTY,output06000,25945.4900568,27887.5177557,27898.6150568,28331.4098011,0.996648497595,0.944277903494,1.56903765651,0.913571005045
EMPTY,output07000,26311.7009943,29541.015625,30306.7294034,30328.9240057,1.00804267021,1.04132513847,0.982143610064,1.1557780138
EMPTY,output08000,25845.6143466,26433.7713068,26633.5227273,27532.4041193,0.873548913629,0.975725912584,1.14542728178,1.06691373972
EMPTY,output09000,25579.2791193,28631.0369318,30340.0213068,30373.3132102,1.23901028313,1.25997443411,1.36622613803,1.49588775472
EMPTY,output10000,29512.6271802,30352.9251453,30375.6359012,30386.9912791,0.983175691035,1.32966727545,1.46708997559,1.20213664781
EMPTY,output22000,27854.2258523,28631.0369318,29973.8103693,30839.399858,0.897133709863,0.872677152268,0.816147974503,0.772516696832
EMPTY,output24000,26389.3821023,28975.053267,29063.8316761,30817.2052557,0.879984177669,0.815423429145,0.897455344025,0.778375807596
EMPTY,output26000,25534.8899148,27410.3338068,28409.0909091,30062.5887784,0.813609189425,0.746403823508,0.850622245244,0.781255426296
EMPTY,output28000,25224.165483,25490.5007102,27288.2634943,28353.6044034,0.664860915838,0.702049181031,0.604141645973,0.65465306755
EMPTY,output31000,25923.2954545,27266.068892,28353.6044034,28553.3558239,0.68955461954,0.720380635196,0.684352547771,0.71446584325
FULL,output06000,25429.3774802,29420.8829365,30614.4593254,30722.9662698,1.21526976255,1.07300994392,1.08870245475,1.07877642236
FULL,output07000,25421.1425781,27946.472168,28511.0473633,30342.1020508,1.18080310251,1.67308533576,1.26494261811,1.22679140459
FULL,output08000,26885.9863281,29457.0922852,29838.5620117,30578.6132812,1.21383155298,1.23209455091,1.23189664378,1.1582300996
FULL,output09000,25941.9102823,26430.1915323,26674.3321573,30399.4455645,1.62435012733,1.70541188493,1.60558335027,1.60763993432
FULL,output10000,27709.9609375,30334.4726562,30349.7314453,30364.9902344,1.48181195635,1.70619573037,1.85743921964,1.42563809902
FULL,output22000,26794.4335938,27122.4975586,27336.1206055,27885.4370117,1.00008563638,1.27591805682,1.02621699577,1.12775903458
FULL,output24000,25390.625,27671.8139648,30487.0605469,30532.8369141,0.958319373647,0.880179392475,0.899539903138,0.90222331585
FULL,output26000,25825.5004883,26031.4941406,26222.2290039,28121.9482422,0.842482028267,0.825184863916,0.863848283323,0.811426778766
FULL,output28000,26026.1656746,28335.8134921,30126.1780754,30932.2296627,0.707712305037,0.732681499977,0.786725305828,0.718920754595
FULL,output31000,27407.7868852,30081.3268443,30241.4190574,30313.4605533,0.789852720702,0.908421441644,0.839177816806,0.83836548957
HALF,output06000,27465.8203125,27872.7213542,27897.1354167,30948.8932292,1.26867929328,1.048913385,1.65589624804,1.37776044383
HALF,output07000,26847.3307292,27913.4114583,29964.1927083,30338.5416667,1.16735043908,1.2943943364,1.22557966511,2.00724679225
HALF,output08000,26684.5703125,26888.0208333,26896.1588542,26904.296875,1.32219147049,1.69055706954,1.39007765197,1.37594130647
HALF,output09000,26684.5703125,28946.9401042,30330.4036458,30354.8177083,1.40831088097,1.34318480054,1.46455020384,2.02543202649
HALF,output10000,27103.8925439,30341.9682018,30350.5345395,30359.1008772,1.54486664468,1.60882636936,1.52342645056,1.94047002256
HALF,output22000,25415.0390625,27368.1640625,27758.7890625,29125.9765625,0.934525407428,0.921941849271,1.02218364608,1.00914364479
HALF,output24000,26245.1171875,29817.7083333,29980.46875,30110.6770833,0.870695408795,0.853450102641,0.734273671325,0.841011509279
HALF,output26000,25244.140625,26131.1848958,29345.703125,30680.3385417,0.940636017617,0.889180218586,1.03232317816,0.99273855518
HALF,output28000,28507.4869792,28523.7630208,29589.84375,30826.8229167,0.989816811788,0.753705192508,0.731414490529,0.763777656806
HALF,output31000,25634.765625,28092.4479167,29801.4322917,30997.7213542,0.792521510603,0.751785301253,0.757571933788,0.825682669332
QUARTER,output06000,27870.7837302,27894.0352183,27901.7857143,27925.0372024,1.29934298122,1.66985873623,1.83073840407,1.3049506367
QUARTER,output07000,25436.4013672,28442.3828125,30303.9550781,30326.8432617,1.38367293683,1.42848915271,1.50597732894,1.39214165372
QUARTER,output08000,26878.3569336,26885.9863281,26908.8745117,28686.5234375,1.75881319302,1.3663792214,1.35838381216,1.31621888288
QUARTER,output09000,28869.6289062,30326.8432617,30342.1020508,30364.9902344,1.63530661695,1.69665552029,2.08321616937,1.86430775178
QUARTER,output10000,27225.6174395,30328.5660282,30344.3170363,30375.8190524,1.41187091692,1.71376983846,1.55685533901,1.88896272763
QUARTER,output22000,25615.3893849,25778.1498016,25940.9102183,26475.6944444,1.12335647447,0.986784569654,1.09888237437,0.997262132514
QUARTER,output24000,25306.7016602,25749.206543,28503.4179688,31074.5239258,1.03554846855,1.00574898126,0.941529868262,0.963844051733
QUARTER,output26000,25543.2128906,26115.4174805,26145.9350586,27999.8779297,0.8709520645,1.21251887815,0.834979541233,0.970781003308
QUARTER,output28000,25428.7719727,25688.1713867,26168.8232422,30769.3481445,0.83407887408,0.857796181394,0.89900431446,0.952585097128
QUARTER,output31000,25917.0532227,26229.8583984,26428.2226562,31127.9296875,0.967120933355,0.8220601918,0.919824857662,0.949140950653
THREE_Q,output06000,25594.0755208,26506.6964286,27890.1599702,27895.9728423,1.31719630721,1.17837220986,2.01675256245,1.89830786254
THREE_Q,output07000,27890.8603163,28232.0689006,28990.9638554,30338.1494729,1.20719094155,1.20515635118,1.38232692147,1.25370370607
THREE_Q,output08000,26660.15625,27752.6855469,28631.5917969,30914.3066406,1.45905749326,1.74435514303,1.58441970421,1.49212373537
THREE_Q,output09000,26433.4972994,26614.3422068,29116.0300926,30369.8881173,2.34789036815,1.93498984228,2.22004009796,2.14560191177
THREE_Q,output10000,25583.5262346,25999.4695216,29544.0297068,30375.9162809,1.62192677575,1.66237992614,1.56983277655,1.83898824376
THREE_Q,output22000,25158.3936738,26313.5956555,28903.8681402,29064.6436738,1.08702760576,1.16420706661,1.10109719066,1.05809270008
THREE_Q,output24000,26778.9909639,29714.5613705,30038.1212349,30079.3015813,1.03387165101,0.957170920524,0.96308451106,0.960394698964
THREE_Q,output26000,26123.046875,26128.859747,26152.1112351,26157.9241071,2.2345751386,2.11642497385,1.13546439032,1.25367840223
THREE_Q,output28000,25006.9754464,28721.4006696,30174.6186756,30912.8534226,0.885610790603,0.928262019697,0.849959362183,0.901555032052
THREE_Q,output31000,24995.3497024,25535.9468006,25960.2864583,28645.8333333,0.906374544601,0.901100046019,0.987704784656,0.895754455644
EMPTY,output06000,27893.7679598,27899.3803879,27904.9928161,28078.9780891,1.8714880689,3.09499671289,1.85047516335,1.96703871611
EMPTY,output07000,30095.8806818,30295.6321023,30334.4726562,30340.0213068,1.68987078292,1.80054050108,2.03090016216,1.65090711721
EMPTY,output08000,25211.0272989,26675.8710489,26900.3681753,31070.4022989,1.94356324067,2.91551074501,1.75789640094,2.16234824876
EMPTY,output09000,25211.0272989,26922.8178879,30357.6239224,30391.2984914,1.84013524557,2.02759604434,3.80124067638,1.97900652234
EMPTY,output10000,27654.4744318,30345.5699574,30356.6672585,30362.2159091,1.63334235568,1.76146706926,2.17422255354,2.30444408681
EMPTY,output22000,26855.46875,27709.9609375,28625.4882812,29602.0507812,1.58996089868,1.4851729176,1.62428496368,1.48940271943
EMPTY,output24000,25512.6953125,27410.3338068,28503.4179688,28508.9666193,1.39036651871,1.52345929502,1.59602746524,1.66442484811
EMPTY,output26000,25517.0036765,26125.9191176,26246.5533088,31008.7316176,1.43014356689,1.38722589852,1.37709728191,1.33857220016
EMPTY,output28000,25573.7304688,28503.4179688,29785.15625,31066.8945312,1.41084936719,1.58424668742,1.6454895608,1.46372691462
EMPTY,output31000,25884.5186782,28993.8038793,29482.0851293,29605.5585489,1.50198617412,1.48132322826,1.46830913793,1.29645441176
FULL,output06000,27869.1830842,27885.1052989,27895.7201087,29854.1525136,1.13896389379,1.62568452896,3.29812353745,1.10146643636
FULL,output07000,26054.0506114,27619.7350543,30337.1263587,30400.8152174,1.10789947426,1.14847700032,2.89423315285,1.12136658171
FULL,output08000,26662.3025412,26882.2973901,26893.0288462,26903.7603022,1.3705971319,1.52726833773,1.34749878697,1.30896466093
FULL,output09000,28749.5707418,29361.2637363,30332.4605082,30353.9234203,1.67800302367,1.67646487814,1.73323517507,2.0732665424
FULL,output10000,27041.2279212,30342.4337636,30363.6633832,30368.970788,1.53820965359,2.15527655032,2.03713140387,1.80771802922
FULL,output22000,25226.0954484,25496.7730978,26176.1209239,27104.9167799,1.10251930696,1.34337946178,1.21164830011,1.1028763655
FULL,output24000,26243.7757555,28443.7242445,28492.0157967,28518.8444368,0.883452644226,0.897514442787,0.926216624118,1.10309298608
FULL,output26000,26123.046875,26128.3542799,26144.2764946,29631.2415082,1.91855183993,2.45913253879,1.20425414611,1.01058220661
FULL,output28000,25729.0926847,25773.4818892,28514.5152699,29263.5830966,1.02287407021,0.776271040639,0.770086883293,0.779749416921
FULL,output31000,26178.5333807,26400.4794034,28170.4989347,29147.0614347,0.857852437851,0.827975653861,0.770871945505,0.964282305489
HALF,output06000,27859.7745028,27887.5177557,27893.0664062,27898.6150568,1.11254779911,1.79726171649,1.83209695709,1.06515924214
